Date,Price,Open,High,Low,Vol.,Change %
11/26/2019,102.400,103.111,103.111,102.311,1.16M,-0.69%
11/27/2019,102.756,102.400,103.378,102.311,342.71K,0.35%
11/28/2019,102.845,102.311,103.111,101.600,262.10K,0.09%
11/29/2019,102.845,102.845,103.200,101.778,230.67K,0.00%
12/2/2019,102.222,102.667,103.378,101.156,337.55K,-0.61%
12/3/2019,102.222,102.222,103.378,101.511,337.65K,0.00%
12/4/2019,102.667,101.511,102.667,101.511,202.39K,0.43%
12/5/2019,102.933,103.111,103.200,102.667,188.16K,0.26%
12/6/2019,103.022,103.111,103.378,102.578,162.83K,0.09%
12/9/2019,103.022,102.933,103.022,102.222,211.87K,0.00%
12/10/2019,103.022,102.667,103.022,100.978,647.79K,0.00%
12/11/2019,103.022,103.022,103.022,101.778,339.04K,0.00%
12/12/2019,103.111,103.111,103.111,102.400,375.81K,0.09%
12/13/2019,103.111,102.933,103.111,102.133,332.29K,0.00%
12/16/2019,102.933,103.111,103.111,102.045,424.14K,-0.17%
12/17/2019,102.933,102.933,102.933,101.778,307.16K,0.00%
12/18/2019,102.933,102.222,103.022,101.778,952.98K,0.00%
12/19/2019,102.933,102.222,103.111,101.333,1.10M,0.00%
12/20/2019,102.933,102.933,102.933,101.956,944.10K,0.00%
12/23/2019,102.845,102.933,102.933,101.600,665.30K,-0.09%
12/24/2019,102.667,102.756,102.756,101.600,506.21K,-0.17%
12/25/2019,102.667,102.489,102.667,101.600,391.89K,0.00%
12/26/2019,102.578,102.489,102.845,101.689,570.81K,-0.09%
12/27/2019,102.400,102.578,102.578,101.333,634.58K,-0.17%
12/30/2019,102.222,101.778,102.222,101.511,567.09K,-0.17%
12/31/2019,102.222,102.222,102.222,101.422,691.46K,0.00%
1/2/2020,102.222,102.133,102.222,101.333,495.32K,0.00%
1/3/2020,102.489,102.222,102.489,101.600,280.06K,0.26%
1/6/2020,101.778,102.222,102.222,101.689,339.65K,-0.69%
1/7/2020,101.956,101.778,102.222,101.600,206.90K,0.17%
1/8/2020,101.600,101.778,101.956,100.978,527.52K,-0.35%
1/9/2020,101.956,101.600,102.311,101.511,308.10K,0.35%
1/10/2020,102.045,102.222,102.222,101.956,179.01K,0.09%
1/13/2020,102.133,101.956,102.311,101.778,165.02K,0.09%
1/14/2020,102.222,102.133,102.311,101.600,113.79K,0.09%
1/15/2020,102.222,102.222,102.222,101.600,231.30K,0.00%
1/16/2020,102.222,102.222,102.311,101.600,210.08K,0.00%
1/17/2020,102.133,102.133,102.311,101.689,190.24K,-0.09%
1/20/2020,102.133,102.133,102.133,101.600,417.00K,0.00%
1/21/2020,102.133,101.600,102.222,101.600,204.20K,0.00%
1/22/2020,102.133,102.133,102.133,101.511,418.25K,0.00%
1/30/2020,102.133,101.422,102.133,99.645,768.06K,0.00%
1/31/2020,102.045,102.133,102.133,100.978,935.71K,-0.09%
2/3/2020,102.045,101.156,102.045,99.822,855.47K,0.00%
2/4/2020,102.045,100.978,102.045,99.378,1.67M,0.00%
2/5/2020,101.778,102.045,102.045,100.445,526.97K,-0.26%
2/6/2020,101.689,101.778,101.956,100.267,760.83K,-0.09%
2/7/2020,101.689,101.333,101.689,99.556,1.46M,0.00%
2/10/2020,101.067,100.445,101.422,100.445,216.79K,-0.61%
2/11/2020,100.800,100.889,101.511,100.445,326.96K,-0.26%
2/12/2020,99.556,100.800,100.800,99.556,509.39K,-1.23%
2/13/2020,99.911,99.111,100.178,99.022,321.01K,0.36%
2/14/2020,97.778,99.822,100.089,97.778,283.94K,-2.14%
2/17/2020,96.000,97.778,97.778,93.333,835.00K,-1.82%
2/18/2020,92.889,95.111,95.111,92.445,890.85K,-3.24%
2/19/2020,93.333,92.000,95.111,92.000,984.74K,0.48%
2/20/2020,97.778,94.222,97.778,93.333,397.77K,4.76%
2/21/2020,97.689,96.533,97.778,95.822,347.69K,-0.09%
2/24/2020,95.378,95.200,96.000,93.778,1.61M,-2.37%
2/25/2020,95.111,94.845,95.378,94.133,611.80K,-0.28%
2/26/2020,94.133,92.445,94.756,92.445,703.59K,-1.03%
2/27/2020,93.867,94.045,94.222,92.533,832.97K,-0.28%
2/28/2020,93.689,93.333,93.689,91.556,979.70K,-0.19%
3/2/2020,93.689,92.445,93.689,91.289,834.90K,0.00%
3/3/2020,93.778,93.422,93.867,92.889,627.69K,0.09%
3/4/2020,93.778,92.978,93.778,92.000,499.29K,0.00%
3/5/2020,93.867,93.422,94.133,92.267,396.34K,0.09%
3/6/2020,93.333,93.333,93.333,91.645,844.68K,-0.57%
3/9/2020,86.845,90.222,90.667,86.845,1.09M,-6.95%
3/10/2020,86.845,82.667,88.178,81.067,928.68K,0.00%
3/11/2020,86.222,87.111,87.111,80.978,1.18M,-0.72%
3/12/2020,81.600,80.889,82.045,80.267,2.13M,-5.36%
3/13/2020,82.222,76.445,82.222,75.911,1.38M,0.76%
3/16/2020,82.222,81.778,82.222,76.978,1.09M,0.00%
3/17/2020,78.667,79.556,82.045,77.867,766.50K,-4.32%
3/18/2020,79.111,78.133,80.000,76.889,883.56K,0.56%
3/19/2020,78.845,77.245,78.845,73.867,1.24M,-0.34%
3/20/2020,73.333,78.845,78.845,73.333,1.22M,-6.99%
3/23/2020,68.267,69.333,69.600,68.267,762.93K,-6.91%
3/24/2020,63.556,63.822,66.667,63.556,1.66M,-6.90%
3/25/2020,68.000,63.556,68.000,60.445,1.58M,6.99%
3/26/2020,72.711,68.978,72.711,67.200,1.40M,6.93%
3/27/2020,77.156,72.889,77.689,70.667,1.29M,6.11%
3/30/2020,72.356,71.822,72.889,71.822,991.40K,-6.22%
3/31/2020,74.133,72.356,77.333,71.467,1.46M,2.46%
4/1/2020,76.445,73.333,77.333,72.000,492.55K,3.12%
4/3/2020,80.889,76.445,80.889,76.445,1.33M,5.81%
4/6/2020,86.489,81.778,86.489,81.156,3.04M,6.92%
4/7/2020,86.489,86.756,89.689,82.667,3.21M,0.00%
4/8/2020,83.556,86.222,86.222,83.556,855.14K,-3.39%
4/9/2020,85.333,83.556,86.489,83.378,1.76M,2.13%
4/10/2020,84.445,85.333,86.045,83.289,1.11M,-1.04%
4/13/2020,85.333,85.156,85.333,84.356,1.59M,1.05%
4/14/2020,84.978,85.778,85.778,84.000,710.58K,-0.42%
4/15/2020,85.333,84.978,85.333,84.356,1.32M,0.42%
4/16/2020,85.245,85.333,85.333,84.178,951.28K,-0.10%
4/17/2020,85.422,84.711,85.422,79.289,1.34M,0.21%
4/20/2020,85.511,85.422,85.689,84.356,1.19M,0.10%
4/21/2020,82.667,84.889,84.889,82.222,1.00M,-3.33%
4/22/2020,82.222,81.778,82.489,80.445,994.58K,-0.54%
4/23/2020,82.667,82.667,84.356,82.400,390.85K,0.54%
4/24/2020,82.667,82.667,83.467,82.133,337.77K,0.00%
4/27/2020,81.778,84.445,84.445,81.778,510.44K,-1.08%
4/28/2020,81.778,82.222,82.578,81.333,250.79K,0.00%
4/29/2020,81.689,82.667,83.022,80.445,353.70K,-0.11%
5/4/2020,81.600,81.689,82.222,80.000,291.99K,-0.11%
5/5/2020,82.400,81.600,82.667,81.600,309.04K,0.98%
5/6/2020,84.445,82.311,84.445,82.222,870.27K,2.48%
5/7/2020,85.333,84.445,85.333,83.556,695.03K,1.05%
5/8/2020,86.667,85.689,88.889,85.422,1.89M,1.56%
5/11/2020,86.667,87.111,87.111,85.245,1.53M,0.00%
5/12/2020,86.222,86.578,86.578,84.445,866.28K,-0.51%
5/13/2020,84.445,84.533,85.333,81.333,2.98M,-2.06%
5/14/2020,85.333,84.445,85.956,83.467,1.13M,1.05%
5/15/2020,86.222,85.333,86.667,85.156,368.61K,1.04%
5/18/2020,85.778,86.222,86.222,84.889,258.12K,-0.52%
5/19/2020,85.778,86.311,86.578,85.333,821.08K,0.00%
5/20/2020,85.867,85.689,86.222,85.422,286.57K,0.10%
5/21/2020,87.111,86.222,87.111,86.133,758.68K,1.45%
5/22/2020,85.689,87.111,87.111,85.689,329.55K,-1.63%
5/25/2020,86.311,85.511,86.311,85.333,243.45K,0.73%
5/26/2020,86.133,86.222,86.667,85.689,405.00K,-0.21%
5/27/2020,86.133,86.133,87.022,85.778,665.37K,0.00%
5/28/2020,86.222,86.133,86.667,85.600,354.14K,0.10%
5/29/2020,86.222,86.222,86.667,85.867,555.19K,0.00%
6/1/2020,86.400,86.222,86.400,85.778,541.68K,0.21%
6/2/2020,85.956,86.400,86.400,85.778,564.41K,-0.51%
6/3/2020,86.045,85.778,86.045,84.889,524.73K,0.10%
6/4/2020,85.333,86.045,86.045,85.333,619.58K,-0.83%
6/5/2020,84.445,85.333,85.511,84.445,591.60K,-1.04%
6/8/2020,85.333,84.622,86.756,84.622,542.45K,1.05%
6/9/2020,85.511,86.222,86.222,85.422,358.20K,0.21%
6/10/2020,84.978,85.511,85.511,84.800,549.55K,-0.62%
6/11/2020,82.667,84.978,85.511,82.667,856.73K,-2.72%
6/12/2020,81.600,80.000,82.222,79.911,985.43K,-1.29%
6/15/2020,79.111,82.667,82.667,79.111,890.67K,-3.05%
6/16/2020,83.022,81.333,84.267,79.911,740.79K,4.94%
6/17/2020,81.689,82.667,83.022,80.445,428.49K,-1.61%
6/18/2020,80.889,81.689,82.222,80.800,351.96K,-0.98%
6/19/2020,86.489,80.889,86.489,80.889,2.07M,6.92%
6/22/2020,86.133,86.222,86.222,84.622,571.52K,-0.41%
6/23/2020,83.733,85.511,85.600,83.733,486.71K,-2.79%
6/24/2020,84.178,84.000,84.533,83.556,241.11K,0.53%
6/25/2020,83.022,82.933,83.911,82.489,190.65K,-1.37%
6/26/2020,81.333,83.111,83.911,81.333,250.02K,-2.03%
6/29/2020,79.111,81.333,81.689,79.111,404.29K,-2.73%
6/30/2020,79.111,80.889,80.889,79.111,394.37K,0.00%
7/1/2020,80.889,80.444,81.333,79.111,103.57K,2.25%
7/2/2020,79.911,80.533,80.978,79.556,473.29K,-1.21%
7/3/2020,80.178,80.800,80.889,79.911,183.73K,0.33%
7/6/2020,81.244,80.178,81.689,80.178,319.52K,1.33%
7/7/2020,80.889,81.333,81.956,80.889,378.97K,-0.44%
7/8/2020,80.711,80.711,81.333,80.089,210.88K,-0.22%
7/9/2020,80.889,80.711,81.600,80.622,449.67K,0.22%
7/10/2020,81.244,80.889,81.778,80.889,217.50K,0.44%
7/13/2020,81.156,81.333,81.422,80.889,393.54K,-0.11%
7/14/2020,81.156,81.156,81.600,80.178,383.61K,0.00%
7/15/2020,80.444,81.511,81.511,80.444,432.27K,-0.88%
7/16/2020,82.667,80.800,82.667,80.533,369.06K,2.76%
7/17/2020,81.333,81.333,81.778,80.889,241.35K,-1.61%
7/20/2020,80.178,80.889,81.244,80.178,250.20K,-1.42%
7/21/2020,80.178,81.067,81.067,80.178,248.24K,0.00%
7/22/2020,79.822,80.000,80.889,79.822,227.37K,-0.44%
7/23/2020,80.000,80.000,80.267,79.556,204.39K,0.22%
7/24/2020,78.222,79.911,80.000,74.667,758.73K,-2.22%
7/27/2020,75.556,74.578,76.444,73.689,928.21K,-3.41%
7/28/2020,75.733,75.556,77.333,71.022,601.09K,0.23%
7/29/2020,74.222,74.667,75.556,73.778,426.79K,-2.00%
7/30/2020,75.644,74.222,76.000,74.222,272.28K,1.92%
7/31/2020,77.778,74.667,80.000,74.489,1.06M,2.82%
8/3/2020,77.867,75.556,78.311,75.556,184.85K,0.11%
8/4/2020,78.222,78.844,78.844,77.689,257.88K,0.46%
8/5/2020,77.333,78.222,78.667,75.378,488.80K,-1.14%
8/6/2020,77.778,78.222,78.400,77.422,373.88K,0.58%
8/7/2020,77.778,77.867,78.400,77.600,205.31K,0.00%
8/10/2020,78.400,78.222,79.911,77.689,610.37K,0.80%
8/11/2020,77.778,79.289,79.289,77.778,242.25K,-0.79%
8/12/2020,77.689,77.778,78.667,77.689,340.12K,-0.11%
8/13/2020,78.222,78.667,79.111,77.778,516.01K,0.69%
8/14/2020,77.689,78.222,79.111,77.689,735.83K,-0.68%
8/17/2020,77.956,77.333,78.667,77.156,423.22K,0.34%
8/18/2020,76.889,77.600,77.956,76.622,869.25K,-1.37%
8/19/2020,76.889,76.889,77.867,76.889,390.53K,0.00%
8/20/2020,76.444,76.978,77.511,76.444,1.11M,-0.58%
8/21/2020,76.533,76.444,77.244,76.356,423.89K,0.12%
8/24/2020,79.111,76.889,79.111,76.889,1.18M,3.37%
8/25/2020,80.889,79.111,81.689,79.111,1.21M,2.25%
8/26/2020,80.889,80.711,81.067,80.000,615.69K,0.00%
8/27/2020,80.889,80.089,80.889,80.089,492.69K,0.00%
8/28/2020,79.911,81.156,82.044,79.911,715.52K,-1.21%
8/31/2020,80.000,80.000,81.333,80.000,311.15K,0.11%
9/1/2020,82.400,80.178,83.556,79.911,759.72K,3.00%
9/3/2020,84.000,83.111,84.978,82.400,1.17M,1.94%
9/4/2020,83.556,84.000,84.889,82.933,929.20K,-0.53%
9/7/2020,81.333,83.556,84.711,81.333,523.57K,-2.66%
9/8/2020,80.444,81.422,82.222,80.444,700.08K,-1.09%
9/9/2020,80.444,80.356,82.133,79.467,974.11K,0.00%
9/10/2020,80.444,80.889,82.222,80.444,473.80K,0.00%
9/11/2020,80.978,80.000,82.044,79.911,462.77K,0.66%
9/14/2020,82.756,81.156,83.200,81.067,685.05K,2.20%
9/15/2020,84.444,82.844,84.444,82.844,1.11M,2.04%
9/16/2020,84.889,84.356,84.889,82.756,612.34K,0.53%
9/17/2020,83.556,82.756,84.889,82.667,938.10K,-1.57%
9/18/2020,83.556,84.444,84.800,83.111,1.23M,0.00%
9/21/2020,85.333,83.556,85.333,83.556,643.34K,2.13%
9/22/2020,84.089,85.333,85.511,84.089,568.38K,-1.46%
9/23/2020,84.000,84.444,85.067,84.000,125.81K,-0.11%
9/24/2020,82.667,83.378,84.889,82.667,437.56K,-1.59%
9/25/2020,82.489,84.000,84.267,82.489,463.74K,-0.22%
9/28/2020,82.489,82.667,83.733,82.489,228.19K,0.00%
9/29/2020,81.333,83.556,83.556,81.333,443.80K,-1.40%
9/30/2020,81.333,81.333,83.022,81.333,469.53K,0.00%
10/1/2020,82.222,81.689,83.022,81.689,239.07K,1.09%
10/2/2020,83.556,82.222,83.556,81.778,450.87K,1.62%
10/5/2020,82.933,83.556,83.556,81.778,101.76K,-0.75%
10/6/2020,81.600,82.933,82.933,81.600,586.34K,-1.61%
10/7/2020,82.222,81.333,83.111,80.889,429.21K,0.76%
10/8/2020,82.044,81.778,82.578,81.333,244.11K,-0.22%
10/9/2020,83.200,82.044,83.289,82.044,348.28K,1.41%
10/12/2020,83.467,83.200,83.556,82.222,367.08K,0.32%
10/13/2020,83.644,83.467,83.644,83.022,305.99K,0.21%
10/14/2020,84.444,83.644,84.444,83.556,437.92K,0.96%
10/15/2020,86.667,84.533,86.667,80.889,1.53M,2.63%
10/16/2020,86.756,87.200,87.200,86.133,671.16K,0.10%
10/19/2020,86.844,86.933,87.022,86.578,416.91K,0.10%
10/20/2020,86.933,86.578,87.022,85.156,575.16K,0.10%
10/21/2020,86.489,86.933,87.022,85.956,193.51K,-0.51%
10/22/2020,88.978,86.222,88.978,86.044,699.31K,2.88%
10/23/2020,92.444,89.067,93.244,88.889,1.98M,3.90%
10/26/2020,93.422,96.889,97.333,93.244,1.10M,1.06%
10/27/2020,93.956,95.111,95.200,92.444,904.52K,0.57%
10/28/2020,89.067,93.956,95.111,87.822,1.33M,-5.20%
10/29/2020,89.511,89.067,91.556,88.889,1.49M,0.50%
10/30/2020,94.667,90.222,94.667,89.511,1.09M,5.76%
11/2/2020,94.667,94.667,95.111,93.333,777.50K,0.00%
11/3/2020,92.800,95.111,95.111,92.800,844.95K,-1.97%
11/4/2020,92.000,92.711,92.800,91.556,557.26K,-0.86%
11/5/2020,92.889,92.622,95.022,92.444,888.59K,0.97%
11/6/2020,93.422,94.222,94.222,92.889,666.93K,0.57%
11/9/2020,94.311,93.422,94.400,93.067,904.14K,0.95%
11/10/2020,93.867,94.667,95.289,93.867,879.73K,-0.47%
11/11/2020,94.044,93.867,94.222,91.556,1.16M,0.19%
11/12/2020,94.933,94.044,94.933,93.333,767.99K,0.95%
11/13/2020,95.467,94.933,96.000,94.311,602.27K,0.56%
11/16/2020,90.667,95.467,96.444,88.889,2.00M,-5.03%
11/17/2020,94.222,91.556,94.222,90.844,970.11K,3.92%
11/18/2020,93.244,94.222,94.222,91.556,845.18K,-1.04%
11/19/2020,92.444,93.156,93.156,91.556,1.34M,-0.86%
11/20/2020,92.267,92.889,92.889,91.911,600.57K,-0.19%
11/23/2020,92.267,92.444,93.422,91.644,827.61K,0.00%
11/24/2020,92.444,92.356,93.333,91.644,913.75K,0.19%
11/25/2020,93.867,92.533,94.400,92.533,1.38M,1.54%
11/26/2020,94.311,93.333,94.400,92.889,613.63K,0.47%
11/27/2020,93.511,94.222,94.311,93.156,810.93K,-0.85%
11/30/2020,92.356,93.511,93.778,92.267,1.80M,-1.24%
12/1/2020,93.333,91.556,93.333,91.378,1.07M,1.06%
12/2/2020,93.333,93.244,93.778,92.622,560.15K,0.00%
12/3/2020,94.044,93.333,94.044,92.711,823.22K,0.76%
12/4/2020,94.044,94.044,94.667,92.889,896.69K,0.00%
12/7/2020,94.044,94.222,94.222,93.422,763.49K,0.00%
12/8/2020,93.333,94.044,94.044,93.156,840.69K,-0.76%
12/9/2020,94.222,93.333,94.222,92.800,888.51K,0.95%
12/10/2020,93.244,94.222,95.111,93.244,1.10M,-1.04%
12/11/2020,94.933,93.244,94.933,93.244,640.53K,1.81%
12/14/2020,96.800,94.844,96.800,93.778,1.26M,1.97%
12/15/2020,95.111,96.800,96.800,94.844,1.36M,-1.74%
12/16/2020,95.111,94.933,95.200,94.133,850.72K,0.00%
12/17/2020,93.067,95.111,95.111,92.978,1.52M,-2.15%
12/18/2020,93.067,93.067,94.311,92.889,1.52M,0.00%
12/21/2020,94.578,93.778,94.578,93.244,660.49K,1.62%
12/22/2020,93.956,94.222,95.556,93.600,583.11K,-0.66%
12/23/2020,93.956,93.956,95.111,93.689,789.11K,0.00%
12/24/2020,93.956,95.111,95.111,92.444,935.37K,0.00%
12/25/2020,94.133,93.956,94.578,93.333,416.59K,0.19%
12/28/2020,94.133,94.133,94.756,93.689,800.67K,0.00%
12/29/2020,94.667,94.311,94.756,94.044,688.90K,0.57%
12/30/2020,96.444,94.844,97.422,94.844,1.72M,1.88%
12/31/2020,96.178,96.444,97.156,93.778,738.04K,-0.28%
1/4/2021,96.000,96.444,96.889,94.667,1.11M,-0.19%
1/5/2021,97.511,95.289,97.689,95.289,1.34M,1.57%
1/6/2021,97.956,97.778,98.222,96.800,1.44M,0.46%
1/7/2021,97.867,98.133,98.667,96.889,970.09K,-0.09%
1/8/2021,99.378,97.867,100.178,97.867,1.52M,1.54%
1/11/2021,101.156,100.267,101.867,100.267,1.73M,1.79%
1/12/2021,101.689,103.111,103.111,101.067,1.10M,0.53%
1/13/2021,98.756,101.689,101.867,98.756,1.39M,-2.88%
1/14/2021,98.133,99.111,99.822,97.778,1.62M,-0.63%
1/15/2021,98.844,99.022,99.733,97.600,1.39M,0.72%
1/18/2021,98.044,99.556,99.644,97.867,930.26K,-0.81%
1/19/2021,91.289,98.044,98.044,91.200,1.54M,-6.89%
1/20/2021,91.822,91.556,93.333,91.111,2.11M,0.58%
1/21/2021,93.422,93.333,93.511,91.556,1.76M,1.74%
1/22/2021,93.333,93.422,94.667,93.333,1.23M,-0.10%
1/25/2021,93.156,93.333,94.044,92.533,930.71K,-0.19%
1/26/2021,90.222,93.156,93.333,88.533,1.16M,-3.15%
1/27/2021,88.889,90.222,91.556,88.444,1.68M,-1.48%
1/28/2021,82.667,83.822,85.333,82.667,1.96M,-7.00%
1/29/2021,88.356,82.222,88.444,82.222,1.90M,6.88%
2/1/2021,88.000,88.356,91.556,87.822,1.51M,-0.40%
2/2/2021,94.133,88.000,94.133,88.000,1.99M,6.97%
2/3/2021,95.556,93.333,96.000,93.333,1.91M,1.51%
2/4/2021,93.333,95.467,95.556,90.667,1.15M,-2.33%
2/5/2021,95.556,93.333,95.556,93.333,1.04M,2.38%
2/8/2021,89.778,95.822,95.822,89.778,3.85M,-6.05%
2/9/2021,94.400,92.444,94.667,90.222,1.98M,5.15%
2/17/2021,96.000,94.489,96.000,94.400,1.41M,1.69%
2/18/2021,97.778,95.556,97.778,94.311,1.61M,1.85%
2/19/2021,96.889,95.644,97.333,95.111,1.61M,-0.91%
2/22/2021,97.511,97.067,98.400,94.222,1.67M,0.64%
2/23/2021,97.778,96.178,99.289,95.556,1.57M,0.27%
2/24/2021,96.178,99.022,99.022,94.222,1.07M,-1.64%
2/25/2021,96.800,97.333,97.689,94.311,1.14M,0.65%
2/26/2021,96.889,94.400,97.689,94.400,1.04M,0.09%
3/1/2021,96.444,97.689,97.689,95.733,874.91K,-0.46%
3/2/2021,96.178,96.444,96.978,94.400,1.04M,-0.28%
3/3/2021,95.022,94.756,96.178,94.667,1.21M,-1.20%
3/4/2021,95.022,95.644,95.911,94.756,1.88M,0.00%
3/5/2021,94.489,95.022,95.556,94.044,1.46M,-0.56%
3/8/2021,94.222,94.667,95.111,93.333,1.56M,-0.28%
3/9/2021,92.711,93.333,94.489,88.889,1.79M,-1.60%
3/10/2021,94.222,92.889,94.222,90.756,648.34K,1.63%
3/11/2021,94.133,94.222,96.000,93.867,1.25M,-0.09%
3/12/2021,94.133,94.133,94.667,93.333,1.26M,0.00%
3/15/2021,94.222,94.133,94.400,93.689,2.96M,0.09%
3/16/2021,93.689,94.222,94.222,93.244,1.53M,-0.57%
3/17/2021,93.067,92.622,93.600,92.444,1.42M,-0.66%
3/18/2021,94.756,93.778,94.756,93.511,1.66M,1.81%
3/19/2021,96.356,93.867,96.356,93.867,1.83M,1.69%
3/22/2021,95.378,96.356,96.356,92.889,1.10M,-1.01%
3/23/2021,94.667,94.222,95.111,93.422,1.16M,-0.75%
3/24/2021,95.911,93.778,96.000,92.267,1.24M,1.31%
3/25/2021,98.133,95.378,99.911,95.200,4.86M,2.32%
3/26/2021,99.911,97.778,100.889,97.778,3.29M,1.81%
3/29/2021,100.267,100.000,100.889,99.822,3.53M,0.36%
3/30/2021,104.000,100.267,105.422,99.556,5.83M,3.72%
3/31/2021,104.800,104.444,106.222,104.000,3.18M,0.77%
4/1/2021,109.333,105.333,110.578,104.000,2.51M,4.33%
4/2/2021,109.333,110.133,110.133,108.000,2.54M,0.00%
4/5/2021,110.489,112.000,112.178,109.511,2.53M,1.06%
4/6/2021,112.889,110.489,115.111,110.222,2.23M,2.17%
4/7/2021,113.511,112.889,113.778,111.733,1.91M,0.55%
4/8/2021,111.467,114.133,114.133,110.222,1.70M,-1.80%
4/9/2021,111.022,110.933,111.467,109.422,1.97M,-0.40%
4/12/2021,117.333,111.022,118.044,109.689,3.92M,5.68%
4/13/2021,125.067,123.556,125.511,120.889,5.68M,6.59%
4/14/2021,124.444,124.444,126.044,122.756,4.62M,-0.50%
4/15/2021,125.244,124.356,128.889,124.356,3.85M,0.64%
4/16/2021,127.111,125.244,128.089,124.444,3.36M,1.49%
4/19/2021,128.000,126.311,128.178,125.422,3.17M,0.70%
4/20/2021,127.200,128.000,129.689,127.111,3.50M,-0.63%
4/22/2021,123.378,126.222,127.022,122.222,3.73M,-3.00%
4/23/2021,122.933,123.378,124.000,118.222,4.96M,-0.36%
4/26/2021,116.889,123.556,124.000,116.444,2.74M,-4.92%
4/27/2021,117.422,116.889,118.222,116.889,1.84M,0.46%
4/28/2021,116.889,117.422,118.400,115.378,1.81M,-0.45%
4/29/2021,116.444,116.889,118.222,116.178,2.45M,-0.38%
5/4/2021,118.756,116.089,119.911,112.800,1.95M,1.99%
5/5/2021,118.844,118.756,120.711,118.756,1.43M,0.07%
5/6/2021,117.778,118.844,119.111,116.444,1.20M,-0.90%
5/7/2021,117.333,117.333,117.333,114.222,1.99M,-0.38%
5/10/2021,117.778,117.333,117.778,114.756,1.24M,0.38%
5/11/2021,116.444,117.778,118.578,116.000,1.31M,-1.13%
5/12/2021,115.378,115.556,117.333,113.778,1.56M,-0.92%
5/13/2021,112.444,113.778,115.556,112.444,1.94M,-2.54%
5/14/2021,111.378,112.444,112.889,109.511,2.94M,-0.95%
5/17/2021,110.222,112.000,115.556,110.222,2.72M,-1.04%
5/18/2021,107.556,110.222,112.000,107.556,2.76M,-2.42%
5/19/2021,106.756,106.667,107.556,104.978,2.45M,-0.74%
5/20/2021,109.244,106.756,109.511,106.667,2.35M,2.33%
5/21/2021,108.889,109.333,109.333,107.111,1.83M,-0.32%
5/24/2021,108.533,108.889,109.867,107.556,2.23M,-0.33%
5/25/2021,108.711,108.800,108.800,107.733,1.70M,0.16%
5/26/2021,108.178,108.444,108.622,107.111,1.89M,-0.49%
5/27/2021,106.933,107.467,107.556,105.778,2.34M,-1.15%
5/28/2021,106.489,106.756,109.333,105.778,2.08M,-0.42%
5/31/2021,104.444,106.489,106.667,103.111,2.08M,-1.92%
6/1/2021,106.667,103.289,107.556,103.111,2.42M,2.13%
6/2/2021,104.444,106.844,108.356,104.000,3.52M,-2.08%
6/3/2021,105.333,104.889,105.600,104.000,2.80M,0.85%
6/4/2021,107.556,105.333,107.556,105.333,4.15M,2.11%
6/7/2021,109.333,109.156,112.444,108.444,4.14M,1.65%
6/8/2021,106.489,111.022,111.733,105.778,3.04M,-2.60%
6/9/2021,105.600,106.667,107.556,104.000,2.04M,-0.83%
6/10/2021,103.556,105.333,105.956,103.556,3.30M,-1.94%
6/11/2021,104.889,104.000,104.889,103.378,1.95M,1.29%
6/14/2021,106.667,105.067,107.111,104.978,2.17M,1.70%
6/15/2021,108.178,106.667,108.444,106.222,1.52M,1.42%
6/16/2021,105.867,108.178,108.178,105.778,1.33M,-2.14%
6/17/2021,104.000,104.889,105.689,104.000,3.20M,-1.76%
6/18/2021,104.356,104.889,105.156,104.000,2.01M,0.34%
6/21/2021,104.356,104.444,105.689,104.267,1.68M,0.00%
6/22/2021,104.444,104.889,105.511,104.089,2.43M,0.08%
6/23/2021,103.911,104.889,104.978,103.556,1.44M,-0.51%
6/24/2021,104.444,104.800,105.067,103.822,1.55M,0.51%
6/25/2021,104.444,104.178,104.889,103.733,1.98M,0.00%
6/28/2021,103.733,104.444,104.533,103.733,1.92M,-0.68%
6/29/2021,104.889,103.911,106.044,103.911,2.63M,1.11%
6/30/2021,105.778,104.889,108.000,104.889,3.02M,0.85%
7/1/2021,105.422,106.400,106.578,105.333,2.47M,-0.34%
7/2/2021,104.444,104.978,105.689,104.444,2.01M,-0.93%
7/5/2021,102.222,104.444,104.444,102.133,3.11M,-2.13%
7/6/2021,99.556,102.222,103.111,99.556,3.38M,-2.61%
7/7/2021,101.333,99.556,101.333,97.778,2.82M,1.78%
7/8/2021,98.667,100.444,100.444,98.222,1.67M,-2.63%
7/9/2021,96.533,98.489,98.667,95.556,2.01M,-2.16%
7/12/2021,92.444,96.444,97.778,90.400,3.22M,-4.24%
7/13/2021,91.556,92.533,93.422,88.000,2.65M,-0.96%
7/14/2021,91.556,91.556,94.578,90.667,2.91M,0.00%
7/15/2021,90.667,91.556,92.178,89.956,2.91M,-0.97%
7/16/2021,94.044,90.756,94.311,90.756,2.43M,3.72%
7/19/2021,91.467,91.644,93.333,89.333,2.08M,-2.74%
7/20/2021,91.556,91.200,91.822,88.889,2.40M,0.10%
7/21/2021,92.444,91.644,94.667,90.667,3.11M,0.97%
7/22/2021,94.400,92.444,94.933,92.178,2.52M,2.12%
7/23/2021,92.444,94.400,96.711,92.444,3.47M,-2.07%
7/26/2021,92.622,93.156,93.689,91.644,2.18M,0.19%
7/27/2021,92.711,93.333,94.044,92.711,1.62M,0.10%
7/28/2021,93.511,92.711,93.778,92.444,1.34M,0.86%
